begintime,records,battV_min,airTC_avg,relav_humid,LWmV_avg,LWMdry_tot,LWMcon_tot,LWMwet_tot,rain_mm_tot,time_interval,hydrocode
2014-10-04 19:15:00,12967,NULL,8.776667,48.253,271.4237,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 19:30:00,12968,NULL,8.587799,49.605,271.502,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 19:45:00,12969,NULL,8.344799,50.758,271.6231,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 20:00:00,12970,NULL,8.275733,50.607,271.6211,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 20:15:00,12971,NULL,7.996068,52.408,271.6149,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 20:30:00,12972,NULL,7.676333,51.551,271.6058,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 20:45:00,12973,NULL,7.5636,51.648,271.6537,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 21:00:00,12974,NULL,7.769467,51.285,271.6241,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 21:15:00,12975,NULL,7.550199,53.7,271.7523,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 21:30:00,12976,NULL,7.2944,54.396,271.7381,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 21:45:00,12977,NULL,7.010133,56.278,271.7716,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 22:00:00,12978,NULL,6.830133,56.5,271.9945,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 22:15:00,12979,NULL,6.6162,58.623,271.9792,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 22:30:00,12980,NULL,6.205999,60.338,272.1715,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 22:45:00,12981,NULL,5.947467,59.495,272.2733,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 23:00:00,12982,NULL,6.049067,58.156,272.2407,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 23:15:00,12983,NULL,6.383533,56.113,272.1929,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 23:30:00,12984,NULL,6.5612,56.433,272.1705,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 23:45:00,12985,NULL,6.476466,58.024,272.1308,15,0,0,NULL,15,AHSGP-O_canopy
